n.text,n.type
"""<@U2254UX6C> has joined the channel""","""message"""
"""<@U22BMAVEG> has joined the channel""","""message"""
"""<@U22DKSCA3> has joined the channel""","""message"""
"""<@U22E93SJ0> has joined the channel""","""message"""
"""<@U21PKSM9R> has joined the channel""","""message"""
"""<@U21QY5Z35> has joined the channel""","""message"""
"""<@U21RPQRR9> has joined the channel""","""message"""
"""<@U21TUDN07> has joined the channel""","""message"""
"""<@U21TYQ3MF> has joined the channel""","""message"""
"""<@U220UJRAQ> has joined the channel""","""message"""
"""<@U21DRSS2C> has joined the channel""","""message"""
"""<@U21EAKF9D> has joined the channel""","""message"""
"""<@U21ES4WBF> has joined the channel""","""message"""
"""<@U21G5AL00> has joined the channel""","""message"""
"""<@U21HST0SU> has joined the channel""","""message"""
"""<@U21K6ETUJ> has joined the channel""","""message"""
"""<@U21LJLHTJ> has joined the channel""","""message"""
"""<@U21MQBWD8> has joined the channel""","""message"""
"""<@U214RR8HJ> has joined the channel""","""message"""
"""<@U215BH59V> has joined the channel""","""message"""
"""<@U20Q29JEB> has joined the channel""","""message"""
"""<@U20RMDNC9> has joined the channel""","""message"""
"""<@U20SQCZ6J> has joined the channel""","""message"""
"""<@U20BA5ASF> has joined the channel""","""message"""
"""<@U20D2JNRE> has joined the channel""","""message"""
"""<@U20EAUXR7> has joined the channel""","""message"""
"""<@U20E003DW> has joined the channel""","""message"""
"""<@U20FRGJA1> has joined the channel""","""message"""
"""<@U20MT8SQG> has joined the channel""","""message"""
"""<@U1ZUWSLLU> has joined the channel""","""message"""
"""<@U200786UV> has joined the channel""","""message"""
"""<@U200BB4V6> has joined the channel""","""message"""
"""<@U2012QJAK> has joined the channel""","""message"""
"""<@U202GMG3V> has joined the channel""","""message"""
"""<@U205JJL7Q> has joined the channel""","""message"""
"""<@U208BB868> has joined the channel""","""message"""
"""<@U20AES80N> has joined the channel""","""message"""
"""<@U1ZL5SQ8P> has joined the channel""","""message"""
"""<@U1ZLJ74NL> has joined the channel""","""message"""
"""<@U1ZSK12MS> has joined the channel""","""message"""
"""<@U1ZT4R1L7> has joined the channel""","""message"""
"""<@U1Z5YGLHF> has joined the channel""","""message"""
"""<@U1Z747GB0> has joined the channel""","""message"""
"""<@U1ZBDDNV9> has joined the channel""","""message"""
"""<@U1Z1BP33M> has joined the channel""","""message"""
"""<@U1YSZJ0JE> has joined the channel""","""message"""
"""<@U1YUAQREU> has joined the channel""","""message"""
"""<@U1YGFNA72> has joined the channel""","""message"""
"""<@U1YHEMTL1> has joined the channel""","""message"""
"""<@U1YKHCXR8> has joined the channel""","""message"""
"""<@U1YMN0FE3> has joined the channel""","""message"""
"""<@U1YNPR0TB> has joined the channel""","""message"""
"""<@U1YSBMAFR> has joined the channel""","""message"""
"""<@U1Y648Y6Q> has joined the channel""","""message"""
"""<@U1Y98EDQA> has joined the channel""","""message"""
"""<@U1YB4AWJ3> has joined the channel""","""message"""
"""<@U1YDHKRA4> has joined the channel""","""message"""
"""<@U1YCPNQ9H> has joined the channel""","""message"""
"""<@U1XMWJ754> has joined the channel""","""message"""
"""<@U1XNG822K> has joined the channel""","""message"""
"""<@U1XNQ82JG> has joined the channel""","""message"""
"""<@U1XP2U6DV> has joined the channel""","""message"""
"""<@U1XPQUWSZ> has joined the channel""","""message"""
"""<@U1XSZCCBC> has joined the channel""","""message"""
"""<@U1XV8QC93> has joined the channel""","""message"""
"""<@U1Y3D09CZ> has joined the channel""","""message"""
"""<@U1XCBA88Z> has joined the channel""","""message"""
"""<@U1XDDNJ90> has joined the channel""","""message"""
"""<@U1XEM7UMC> has joined the channel""","""message"""
"""<@U1WUX4R3K> has joined the channel""","""message"""
"""<@U1X6F2H0U> has joined the channel""","""message"""
"""<@U1X94388L> has joined the channel""","""message"""
"""<@U1WRV7PFV> has joined the channel""","""message"""
"""<@U1WKFNAKV> has joined the channel""","""message"""
"""<@U1WP2JSJK> has joined the channel""","""message"""
"""<@U1WB6EAFJ> has joined the channel""","""message"""
"""<@U1WC5P58W> has joined the channel""","""message"""
"""<@U1WEMC01X> has joined the channel""","""message"""
"""<@U08J6L06Q> has joined the channel""","""message"""
"""<@U1WJN8B0U> has joined the channel""","""message"""
"""<@U1W09Q5L1> has joined the channel""","""message"""
"""<@U1W31BEE5> has joined the channel""","""message"""
"""<@U1W5A3K6G> has joined the channel""","""message"""
"""<@U1W6K6TTR> has joined the channel""","""message"""
"""<@U1W715F28> has joined the channel""","""message"""
"""<@U1VHKAUV8> has joined the channel""","""message"""
"""<@U1VH54FQQ> has joined the channel""","""message"""
"""<@U1VJCBQAG> has joined the channel""","""message"""
"""<@U1VJAFNSX> has joined the channel""","""message"""
"""<@U1VMAMNDA> has joined the channel""","""message"""
"""<@U1VSYBWKY> has joined the channel""","""message"""
"""<@U1V4PRB0X> has joined the channel""","""message"""
"""<@U1V46RRNX> has joined the channel""","""message"""
"""<@U1V6EM3DE> has joined the channel""","""message"""
"""<@U1V6Y11C5> has joined the channel""","""message"""
"""<@U1V75FPPT> has joined the channel""","""message"""
"""<@U1V852M38> has joined the channel""","""message"""
"""<@U1VALQC86> has joined the channel""","""message"""
"""<@U1UTJLWFM> has joined the channel""","""message"""
"""<@U1UV53HNG> has joined the channel""","""message"""
"""<@U1V0H28F9> has joined the channel""","""message"""
"""<@U1UJ68Z54> has joined the channel""","""message"""
"""<@U1UF5F5FB> has joined the channel""","""message"""
"""<@U1UEV9KV2> has joined the channel""","""message"""
"""<@U1UFL6K9B> has joined the channel""","""message"""
"""<@U1UH5FB9Q> has joined the channel""","""message"""
"""<@U1U7DNGUC> has joined the channel""","""message"""
"""<@U1UCPT49J> has joined the channel""","""message"""
"""<@U1TTK3Z5X> has joined the channel""","""message"""
"""<@U1U2WLP38> has joined the channel""","""message"""
"""<@U1TC380GN> has joined the channel""","""message"""
"""<@U1TC88K08> has joined the channel""","""message"""
"""<@U1TBPEGSX> has joined the channel""","""message"""
"""<@U1TDAUW80> has joined the channel""","""message"""
"""<@U1TGZJM3Q> has joined the channel""","""message"""
"""<@U1SUWLDLL> has joined the channel""","""message"""
"""<@U1T0XEQ4A> has joined the channel""","""message"""
"""<@U1T1QAS02> has joined the channel""","""message"""
"""<@U1T5WKKFZ> has joined the channel""","""message"""
"""<@U1T5Z78EL> has joined the channel""","""message"""
"""<@U1T708MA6> has joined the channel""","""message"""
"""<@U1SS3JG79> has joined the channel""","""message"""
"""<@U1SCLAA2G> has joined the channel""","""message"""
"""<@U1S0PERDZ> has joined the channel""","""message"""
"""<@U1S4SJ32S> has joined the channel""","""message"""
"""<@U1S7NKNKE> has joined the channel""","""message"""
"""<@U1S6WQG3V> has joined the channel""","""message"""
"""<@U1RHXVBGT> has joined the channel""","""message"""
"""<@U1RJ5KMS7> has joined the channel""","""message"""
"""<@U1RLJ4THR> has joined the channel""","""message"""
"""<@U1RLU4MQT> has joined the channel""","""message"""
"""<@U1RNVRGSG> has joined the channel""","""message"""
"""<@U1RPFR5F1> has joined the channel""","""message"""
"""<@U1RRSBFQV> has joined the channel""","""message"""
"""<@U1RSZH2JV> has joined the channel""","""message"""
"""<@U1RT36BBN> has joined the channel""","""message"""
"""<@U1S14UYM7> has joined the channel""","""message"""
"""<@U1RBR5C21> has joined the channel""","""message"""
"""<@U1RD6MZR8> has joined the channel""","""message"""
"""<@U1RDQB4TV> has joined the channel""","""message"""
"""<@U1QTB91QS> has joined the channel""","""message"""
"""<@U1R1EFT1Q> has joined the channel""","""message"""
"""<@U1QV663QT> has joined the channel""","""message"""
"""<@U1QG6S664> has joined the channel""","""message"""
"""<@U1QMM6ECA> has joined the channel""","""message"""
"""<@U1QM2S99U> has joined the channel""","""message"""
"""<@U1QBL4Y15> has joined the channel""","""message"""
"""<@U1QCF4BMM> has joined the channel""","""message"""
"""<@U1Q83D80P> has joined the channel""","""message"""
"""<@U1Q85HY31> has joined the channel""","""message"""
"""<@U1Q9HP3PZ> has joined the channel""","""message"""
"""<@U1QA8SYAD> has joined the channel""","""message"""
"""<@U1PUFL6F8> has joined the channel""","""message"""
"""<@U1Q0LETH6> has joined the channel""","""message"""
"""<@U1PUKG2JF> has joined the channel""","""message"""
"""<@U1Q149EFP> has joined the channel""","""message"""
"""<@U1Q2KGRCH> has joined the channel""","""message"""
"""<@U1Q3DQ7LY> has joined the channel""","""message"""
"""<@U1Q6C86UD> has joined the channel""","""message"""
"""<@U1PGMH1SM> has joined the channel""","""message"""
"""<@U1PLLSR0Q> has joined the channel""","""message"""
"""<@U1PNA49T9> has joined the channel""","""message"""
"""<@U1PNG4PL3> has joined the channel""","""message"""
"""<@U1PQXHR7X> has joined the channel""","""message"""
"""<@U1PR31L2F> has joined the channel""","""message"""
"""<@U1P4XRPJ7> has joined the channel""","""message"""
"""<@U1P7AGKRQ> has joined the channel""","""message"""
"""<@U1P8X9E5A> has joined the channel""","""message"""
"""<@U1PAR4RPC> has joined the channel""","""message"""
"""<@U1P9LEUMR> has joined the channel""","""message"""
"""<@U1PEF589W> has joined the channel""","""message"""
"""<@U1PF7TLNA> has joined the channel""","""message"""
"""<@U1NQP6XAQ> has joined the channel""","""message"""
"""<@U1NS4SJ8J> has joined the channel""","""message"""
"""<@U1NSJF5K3> has joined the channel""","""message"""
"""<@U1NSG20V6> has joined the channel""","""message"""
"""<@U1P2XM4GL> has joined the channel""","""message"""
"""<@U1NJN3NKA> has joined the channel""","""message"""
"""<@U1NKNL6CW> has joined the channel""","""message"""
"""<@U1NKPRSMC> has joined the channel""","""message"""
"""<@U1NMAT39U> has joined the channel""","""message"""
"""<@U1NNMFU93> has joined the channel""","""message"""
"""<@U1NPFCSLV> has joined the channel""","""message"""
"""<@U1NN01S8K> has joined the channel""","""message"""
"""<@U1NPNNAA3> has joined the channel""","""message"""
"""<@U1NETTG84> has joined the channel""","""message"""
"""<@U1N2BTPAR> has joined the channel""","""message"""
"""<@U1N4WMF0F> has joined the channel""","""message"""
"""<@U1N9H4C7R> has joined the channel""","""message"""
"""<@U1NAMUQ2Z> has joined the channel""","""message"""
"""<@U1MLV6DGV> has joined the channel""","""message"""
"""<@U1MLP2VNF> has joined the channel""","""message"""
"""<@U1MSC0Q4U> has joined the channel""","""message"""
"""<@U1MUZB6TW> has joined the channel""","""message"""
"""<@U1M8NSBT6> has joined the channel""","""message"""
"""<@U1M9DHRFZ> has joined the channel""","""message"""
"""<@U1M9S2AR2> has joined the channel""","""message"""
"""<@U1MCZJ9PC> has joined the channel""","""message"""
"""<@U1MF81QQ1> has joined the channel""","""message"""
"""<@U1MGU0480> has joined the channel""","""message"""
"""<@U1MGQT9GU> has joined the channel""","""message"""
"""<@U1MHVHXLG> has joined the channel""","""message"""
"""<@U1LUEBXPT> has joined the channel""","""message"""
"""<@U1M1GS0DU> has joined the channel""","""message"""
"""<@U1M400UTT> has joined the channel""","""message"""
"""<@U1M4D8J13> has joined the channel""","""message"""
"""<@U1M6KGH1U> has joined the channel""","""message"""
"""<@U1LG2CX7W> has joined the channel""","""message"""
"""<@U1LKDUC6P> has joined the channel""","""message"""
"""<@U1LMMC56Y> has joined the channel""","""message"""
"""<@U1LPYTB6F> has joined the channel""","""message"""
"""<@U1LBA73FW> has joined the channel""","""message"""
"""<@U1LB7UUN7> has joined the channel""","""message"""
"""<@U1LA9354P> has joined the channel""","""message"""
"""<@U1L1G1VNH> has joined the channel""","""message"""
"""<@U1L7J99BJ> has joined the channel""","""message"""
"""<@U1KH6PGLU> has joined the channel""","""message"""
"""<@U1KK3EB5L> has joined the channel""","""message"""
"""<@U1KP092E9> has joined the channel""","""message"""
"""<@U1KPE6NLX> has joined the channel""","""message"""
"""<@U1KPUDVL7> has joined the channel""","""message"""
"""<@U1KSBMVJP> has joined the channel""","""message"""
"""<@U1K8KAY49> has joined the channel""","""message"""
"""<@U1K8WE85P> has joined the channel""","""message"""
"""<@U1KB7N5GQ> has joined the channel""","""message"""
"""<@U1KC43S2G> has joined the channel""","""message"""
"""<@U1KF2816D> has joined the channel""","""message"""
"""<@U1JN02AKW> has joined the channel""","""message"""
"""<@U1JRGJ6PR> has joined the channel""","""message"""
"""<@U1JSF874M> has joined the channel""","""message"""
"""<@U1K0GG24U> has joined the channel""","""message"""
"""<@U1K2RD0H5> has joined the channel""","""message"""
"""<@U1JDPT2RJ> has joined the channel""","""message"""
"""<@U1JEL0FJP> has joined the channel""","""message"""
"""<@U1JGZCE9K> has joined the channel""","""message"""
"""<@U1JHE89MH> has joined the channel""","""message"""
"""<@U1JMPRYHJ> has joined the channel""","""message"""
"""<@U1J7HDDUL> has joined the channel""","""message"""
"""<@U1J9AH1R6> has joined the channel""","""message"""
"""<@U1JA16F09> has joined the channel""","""message"""
"""<@U1J4WK9LN> has joined the channel""","""message"""
"""<@U1J5H5GF6> has joined the channel""","""message"""
"""<@U1HF3CFMX> has joined the channel""","""message"""
"""<@U1HK7AY0H> has joined the channel""","""message"""
"""<@U1HLBCHN3> has joined the channel""","""message"""
"""<@U1HLLM285> has joined the channel""","""message"""
"""<@U1HLT73QR> has joined the channel""","""message"""
"""<@U1HNGP5CP> has joined the channel""","""message"""
"""<@U1H3NC0P3> has joined the channel""","""message"""
"""<@U1H8CCF61> has joined the channel""","""message"""
"""<@U1H86C42F> has joined the channel""","""message"""
"""<@U1H9MPCTF> has joined the channel""","""message"""
"""<@U1GKF5F5Z> has joined the channel""","""message"""
"""<@U1GQ4KDU6> has joined the channel""","""message"""
"""<@U1GS198F3> has joined the channel""","""message"""
"""<@U1GS232H1> has joined the channel""","""message"""
"""<@U1GUM6HN1> has joined the channel""","""message"""
"""<@U1GVARKRT> has joined the channel""","""message"""
"""<@U1GBXNJS2> has joined the channel""","""message"""
"""<@U1GD5GQTV> has joined the channel""","""message"""
"""<@U1GEE6X2S> has joined the channel""","""message"""
"""<@U1GFTR8NL> has joined the channel""","""message"""
"""<@U1GJ3AF5H> has joined the channel""","""message"""
"""<@U1G5VP7L5> has joined the channel""","""message"""
"""<@U1G7175F1> has joined the channel""","""message"""
"""<@U1G7VAHKR> has joined the channel""","""message"""
"""<@U1G729951> has joined the channel""","""message"""
"""<@U1G10T675> has joined the channel""","""message"""
"""<@U1FNHEFN1> has joined the channel""","""message"""
"""<@U1FP3PU4R> has joined the channel""","""message"""
"""<@U1FPN32QH> has joined the channel""","""message"""
"""<@U1FNGS35H> has joined the channel""","""message"""
"""<@U1FQCQ99P> has joined the channel""","""message"""
"""<@U1FQCGN6R> has joined the channel""","""message"""
"""<@U1FR8SCF4> has joined the channel""","""message"""
"""<@U1FR1UEMR> has joined the channel""","""message"""
"""<@U1FSRDGH2> has joined the channel""","""message"""
"""<@U1FT4V7HD> has joined the channel""","""message"""
"""<@U1FTEG5EV> has joined the channel""","""message"""
"""<@U1FCD4G13> has joined the channel""","""message"""
"""<@U1FCGJF0D> has joined the channel""","""message"""
"""<@U1FC9LZ28> has joined the channel""","""message"""
"""<@U1FN0PUHG> has joined the channel""","""message"""
"""<@U1F3F96DP> has joined the channel""","""message"""
"""<@U1F3432P6> has joined the channel""","""message"""
"""<@U1F4EEKLJ> has joined the channel""","""message"""
"""<@U1F3W59SS> has joined the channel""","""message"""
"""<@U1F48ED2T> has joined the channel""","""message"""
"""<@U1F6R1XQV> has joined the channel""","""message"""
"""<@U1F6099U3> has joined the channel""","""message"""
"""<@U1F82NM50> has joined the channel""","""message"""
"""<@U1F92CJCR> has joined the channel""","""message"""
"""<@U1FAGGE9L> has joined the channel""","""message"""
"""<@U1FBABGRK> has joined the channel""","""message"""
"""<@U1EMZTWAK> has joined the channel""","""message"""
"""<@U1EPPDBNJ> has joined the channel""","""message"""
"""<@U1EQE2YE9> has joined the channel""","""message"""
"""<@U1EQEDYP7> has joined the channel""","""message"""
"""<@U1EQUP5JT> has joined the channel""","""message"""
"""<@U1F0C7ZS8> has joined the channel""","""message"""
"""<@U1F116KEH> has joined the channel""","""message"""
"""<@U1ECXLERM> has joined the channel""","""message"""
"""<@U1EDCGTKM> has joined the channel""","""message"""
"""<@U1EG1B5Q9> has joined the channel""","""message"""
"""<@U1EGLV98E> has joined the channel""","""message"""
"""<@U1EHC4SSU> has joined the channel""","""message"""
"""<@U1EJ8LRJ4> has joined the channel""","""message"""
"""<@U1EJ5BTHU> has joined the channel""","""message"""
"""<@U1EH38MCK> has joined the channel""","""message"""
"""<@U1ELFKRPF> has joined the channel""","""message"""
"""<@U1E8X9XAM> has joined the channel""","""message"""
"""<@U1E5VSQLQ> has joined the channel""","""message"""
"""<@U1E6FKR2N> has joined the channel""","""message"""
"""<@U1E64V11B> has joined the channel""","""message"""
"""<@U1DTC438X> has joined the channel""","""message"""
"""<@U1DGKRM7E> has joined the channel""","""message"""
"""<@U1DHFPKBP> has joined the channel""","""message"""
"""<@U1DHM3S1M> has joined the channel""","""message"""
"""<@U1DJ4DEQ2> has joined the channel""","""message"""
"""<@U1DHSH5GQ> has joined the channel""","""message"""
"""<@U1DM0EVFC> has joined the channel""","""message"""
"""<@U1DL57EMR> has joined the channel""","""message"""
"""<@U1DQ67UEQ> has joined the channel""","""message"""
"""<@U1DS78WKU> has joined the channel""","""message"""
"""<@U1D81N2BX> has joined the channel""","""message"""
"""<@U1D8DB7LG> has joined the channel""","""message"""
"""<@U1DARHEPL> has joined the channel""","""message"""
"""<@U1DDJ0BQC> has joined the channel""","""message"""
"""<@U1DE008L9> has joined the channel""","""message"""
"""<@U1DGFMJTF> has joined the channel""","""message"""
"""<@U1DG9TRBQ> has joined the channel""","""message"""
"""<@U1CV3QVAM> has joined the channel""","""message"""
"""<@U1D0HFDTL> has joined the channel""","""message"""
"""<@U1D0U9D7T> has joined the channel""","""message"""
"""<@U1D3M5HH6> has joined the channel""","""message"""
"""<@U1CK6S6BV> has joined the channel""","""message"""
"""<@U1CNF2LCW> has joined the channel""","""message"""
"""<@U1CQE96BT> has joined the channel""","""message"""
"""<@U1CNZ622X> has joined the channel""","""message"""
"""<@U1CJ1AVU5> has joined the channel""","""message"""
"""<@U1CEF6A20> has joined the channel""","""message"""
"""<@U1CGD3LH0> has joined the channel""","""message"""
"""<@U1CF9F8AX> has joined the channel""","""message"""
"""<@U1C8SNT53> has joined the channel""","""message"""
"""<@U1CCMJQ8Y> has joined the channel""","""message"""
"""<@U1CDBG4AD> has joined the channel""","""message"""
"""<@U1CEX5T5Y> has joined the channel""","""message"""
"""<@U1BSGSHD1> has joined the channel""","""message"""
"""<@U1BU0CLRM> has joined the channel""","""message"""
"""<@U1BUJ1JSW> has joined the channel""","""message"""
"""<@U1BUJU3HQ> has joined the channel""","""message"""
"""<@U1BUPQEJJ> has joined the channel""","""message"""
"""<@U1BV4F4UR> has joined the channel""","""message"""
"""<@U1C0JHJ4R> has joined the channel""","""message"""
"""<@U1C3M8D25> has joined the channel""","""message"""
"""<@U1C4NESSY> has joined the channel""","""message"""
"""<@U1C5587B9> has joined the channel""","""message"""
"""<@U1C60DYBG> has joined the channel""","""message"""
"""<@U1BJN43V0> has joined the channel""","""message"""
"""<@U1BNN2G4F> has joined the channel""","""message"""
"""<@U1BR9SELT> has joined the channel""","""message"""
"""<@U1BA8TLAW> has joined the channel""","""message"""
"""<@U1BALAUHG> has joined the channel""","""message"""
"""<@U1BA1D5F0> has joined the channel""","""message"""
"""<@U1BAJ10AH> has joined the channel""","""message"""
"""<@U1BD51UD8> has joined the channel""","""message"""
"""<@U1BGE7DEC> has joined the channel""","""message"""
"""<@U1BGFKSAG> has joined the channel""","""message"""
"""<@U1BFBCU83> has joined the channel""","""message"""
"""<@U1B0ZH6HG> has joined the channel""","""message"""
"""<@U1B1GJRQF> has joined the channel""","""message"""
"""<@U1B329FF1> has joined the channel""","""message"""
"""<@U1B57KK4H> has joined the channel""","""message"""
"""<@U1B61GN30> has joined the channel""","""message"""
"""<@U1AR74D4M> has joined the channel""","""message"""
"""<@U1ATQPG31> has joined the channel""","""message"""
"""<@U1APS6KNK> has joined the channel""","""message"""
"""<@U1APTRM28> has joined the channel""","""message"""
"""<@U1AELTS4A> has joined the channel""","""message"""
"""<@U1AGQ64AV> has joined the channel""","""message"""
"""<@U1AHB2U0N> has joined the channel""","""message"""
"""<@U1AHT23NX> has joined the channel""","""message"""
"""<@U1A3Z9KK8> has joined the channel""","""message"""
"""<@U1A562HP1> has joined the channel""","""message"""
"""<@U1A66KE6N> has joined the channel""","""message"""
"""<@U1A60EBPY> has joined the channel""","""message"""
"""<@U1A6BPRMW> has joined the channel""","""message"""
"""<@U1A7LS1AT> has joined the channel""","""message"""
"""<@U1A7YKS4B> has joined the channel""","""message"""
"""<@U1ADKGMTR> has joined the channel""","""message"""
"""<@U19PDQ7FW> has joined the channel""","""message"""
"""<@U19SFEYJY> has joined the channel""","""message"""
"""<@U1A1U023A> has joined the channel""","""message"""
"""<@U1A4BNNU9> has joined the channel""","""message"""
"""<@U19F6JAPJ> has joined the channel""","""message"""
"""<@U19F3CG59> has joined the channel""","""message"""
"""<@U19H8G3Q9> has joined the channel""","""message"""
"""<@U19KBC7JM> has joined the channel""","""message"""
"""<@U19NYDWUA> has joined the channel""","""message"""
"""<@U1988TA7L> has joined the channel""","""message"""
"""<@U198VD0V8> has joined the channel""","""message"""
"""<@U19889HNX> has joined the channel""","""message"""
"""<@U19AHRYHX> has joined the channel""","""message"""
"""<@U19BLE7PG> has joined the channel""","""message"""
"""<@U191KLWLX> has joined the channel""","""message"""
"""<@U193904EN> has joined the channel""","""message"""
"""<@U191R72CT> has joined the channel""","""message"""
"""<@U193CN7UN> has joined the channel""","""message"""
"""<@U19421BU5> has joined the channel""","""message"""
"""<@U18V1TD5W> has joined the channel""","""message"""
"""<@U1915SEDP> has joined the channel""","""message"""
"""<@U18LRMV50> has joined the channel""","""message"""
"""<@U18LSV001> has joined the channel""","""message"""
"""<@U18LQLD40> has joined the channel""","""message"""
"""<@U18M23G2H> has joined the channel""","""message"""
"""<@U18LU1BLN> has joined the channel""","""message"""
"""<@U18QCHYP7> has joined the channel""","""message"""
"""<@U18QLPM2T> has joined the channel""","""message"""
"""<@U18TM2M71> has joined the channel""","""message"""
"""<@U18ALNGBU> has joined the channel""","""message"""
"""<@U18C56U3T> has joined the channel""","""message"""
"""<@U18CEQN9Y> has joined the channel""","""message"""
"""<@U18CER5JN> has joined the channel""","""message"""
"""<@U18AQG0SX> has joined the channel""","""message"""
"""<@U18CMHT26> has joined the channel""","""message"""
"""<@U18CMCWRF> has joined the channel""","""message"""
"""<@U18CTRFHS> has joined the channel""","""message"""
"""<@U08J89CSU> has joined the channel""","""message"""
"""<@U18ESG2JH> has joined the channel""","""message"""
"""<@U18ECK2GK> has joined the channel""","""message"""
"""<@U17VATFTN> has joined the channel""","""message"""
"""<@U17U6B0H1> has joined the channel""","""message"""
"""<@U185BN51U> has joined the channel""","""message"""
"""<@U185TNRRT> has joined the channel""","""message"""
"""<@U185HKU12> has joined the channel""","""message"""
"""<@U187GEQLE> has joined the channel""","""message"""
"""<@U186H06V9> has joined the channel""","""message"""
"""<@U187X6R6G> has joined the channel""","""message"""
"""<@U17KB1VM0> has joined the channel""","""message"""
"""<@U17LNBHNE> has joined the channel""","""message"""
"""<@U17L65KGC> has joined the channel""","""message"""
"""<@U17QMH67R> has joined the channel""","""message"""
"""<@U17RE2QLQ> has joined the channel""","""message"""
"""<@U17SL4DKK> has joined the channel""","""message"""
"""<@U176VTBGS> has joined the channel""","""message"""
"""<@U17AX6K5Y> has joined the channel""","""message"""
"""<@U17C2HGHW> has joined the channel""","""message"""
"""<@U17BYDW6S> has joined the channel""","""message"""
"""<@U17DUUYHG> has joined the channel""","""message"""
"""<@U1735B4E6> has joined the channel""","""message"""
"""<@U173Q9TBJ> has joined the channel""","""message"""
"""<@U174M5W8J> has joined the channel""","""message"""
"""<@U16V5REE8> has joined the channel""","""message"""
"""<@U17198B50> has joined the channel""","""message"""
"""<@U17159SMV> has joined the channel""","""message"""
"""<@U16LA9BGC> has joined the channel""","""message"""
"""<@U16LUM85N> has joined the channel""","""message"""
"""<@U16N53UKG> has joined the channel""","""message"""
"""<@U16NLSZL1> has joined the channel""","""message"""
"""<@U16NWUW2D> has joined the channel""","""message"""
"""<@U16NYAYVC> has joined the channel""","""message"""
"""<@U16U7LJJY> has joined the channel""","""message"""
"""<@U16B0FQEN> has joined the channel""","""message"""
"""<@U16BG2T52> has joined the channel""","""message"""
"""<@U16BZJXJB> has joined the channel""","""message"""
"""<@U16CTT8BX> has joined the channel""","""message"""
"""<@U16E376SG> has joined the channel""","""message"""
"""<@U16EEL3T7> has joined the channel""","""message"""
"""<@U16EQ4Z53> has joined the channel""","""message"""
"""<@U16F0PXDY> has joined the channel""","""message"""
"""<@U16KP8AHM> has joined the channel""","""message"""
"""<@U160UB2R5> has joined the channel""","""message"""
"""<@U161CV398> has joined the channel""","""message"""
"""<@U1629HGP3> has joined the channel""","""message"""
"""<@U1634LSCV> has joined the channel""","""message"""
"""<@U164FU0LU> has joined the channel""","""message"""
"""<@U16609RAS> has joined the channel""","""message"""
"""<@U169DRB5M> has joined the channel""","""message"""
"""<@U16APNSUR> has joined the channel""","""message"""
"""<@U15K875E2> has joined the channel""","""message"""
"""<@U15LZSZ6E> has joined the channel""","""message"""
"""<@U15NTQFDF> has joined the channel""","""message"""
"""<@U15UR72JU> has joined the channel""","""message"""
"""<@U159V2YGL> has joined the channel""","""message"""
"""<@U15BURAEQ> has joined the channel""","""message"""
"""<@U15DQ95C3> has joined the channel""","""message"""
"""<@U15JGR9AT> has joined the channel""","""message"""
"""<@U1572FDRD> has joined the channel""","""message"""
"""<@U158P1W0M> has joined the channel""","""message"""
"""<@U153YQZQQ> has joined the channel""","""message"""
"""<@U154GV22K> has joined the channel""","""message"""
"""<@U154U8U4C> has joined the channel""","""message"""
"""<@U155LV5RP> has joined the channel""","""message"""
"""<@U14P9S42X> has joined the channel""","""message"""
"""<@U14R0RVDZ> has joined the channel""","""message"""
"""<@U151X4SSZ> has joined the channel""","""message"""
"""<@U15182BKM> has joined the channel""","""message"""
"""<@U15322H9Q> has joined the channel""","""message"""
"""<@U14EMC4QZ> has joined the channel""","""message"""
"""<@U14G39DRQ> has joined the channel""","""message"""
"""<@U14HR0PPD> has joined the channel""","""message"""
"""<@U14LWFB3J> has joined the channel""","""message"""
"""<@U14MX32SY> has joined the channel""","""message"""
"""<@U1423MQUB> has joined the channel""","""message"""
"""<@U142UBXD1> has joined the channel""","""message"""
"""<@U1445PJF8> has joined the channel""","""message"""
"""<@U145H4ML6> has joined the channel""","""message"""
"""<@U147GH9KK> has joined the channel""","""message"""
"""<@U147NLRRP> has joined the channel""","""message"""
"""<@U147HJ56K> has joined the channel""","""message"""
"""<@U147JNBKR> has joined the channel""","""message"""
"""<@U147FC7FG> has joined the channel""","""message"""
"""<@U147W1360> has joined the channel""","""message"""
"""<@U149ZK0MA> has joined the channel""","""message"""
"""<@U14BK20KB> has joined the channel""","""message"""
"""<@U14B8EHRA> has joined the channel""","""message"""
"""<@U14BYDBC4> has joined the channel""","""message"""
"""<@U13NGASS0> has joined the channel""","""message"""
"""<@U13RSDYAK> has joined the channel""","""message"""
"""<@U13RWGUDB> has joined the channel""","""message"""
"""<@U13SAMG57> has joined the channel""","""message"""
"""<@U140B4YR4> has joined the channel""","""message"""
"""<@U13UM6B0B> has joined the channel""","""message"""
"""<@U14155L22> has joined the channel""","""message"""
"""<@U141QCD8D> has joined the channel""","""message"""
"""<@U13CW844F> has joined the channel""","""message"""
"""<@U13DRFMJ6> has joined the channel""","""message"""
"""<@U13DF3PUM> has joined the channel""","""message"""
"""<@U13DRUT8A> has joined the channel""","""message"""
"""<@U13BZMQLB> has joined the channel""","""message"""
"""<@U13DTDVHP> has joined the channel""","""message"""
"""<@U13DD3H44> has joined the channel""","""message"""
